Ship pt,Product Hierarchy,Part Number,Volume,Intermittency
ZTUS,17 B X E,30043106,low,high
ZTUS,17 B X F,30043107,low,medium
ZTUS,17 C A E,30043108,medium,high
ZTUS,17 C A Z,30043110,low,high
ZTUS,17 D A C,30043113,low,medium
ZTUS,17 D A E,30043211,low,medium
ZTUS,17 D A F,30043212,low,low
ZTUS,17 D B E,30043214,low,medium
ZTUS,17 D B F,30043215,low,high
ZTUS,17 D C B,30043216,medium,high
ZTUS,17 D C E,30043218,low,high
ZTUS,17 D D E,30043219,low,high
ZTUS,17 D D F,30043220,low,medium
ZTUS,17 D X E,30043221,low,medium
ZTUS,17 D X F,30043222,low,medium
ZTUS,17 X X C,30043223,low,medium
ZTUS,17 X X E,30043224,low,medium
ZTUS,17 X X F,30043225,low,medium
ZTUS,17 Y A E,30043226,low,medium
ZTUS,17 Y A F,30043228,low,medium
ZTUS,17 Y Y C,30043230,low,medium
ZTUS,18 A D B,30043231,low,medium
ZTUS,18 A D C,30043232,low,medium
ZTUS,18 A D E,30043236,low,medium
ZTUS,18 A D F,30043237,low,medium
ZTUS,18 A G B,30043238,low,medium
ZTUS,18 A G C,30043250,low,high
ZTUS,18 A G E,30043390,low,medium
ZTUS,18 A G F,30043391,low,medium
ZTUS,18 A K E,30043400,low,medium
ZTUS,18 A K F,30043401,low,medium
ZTUS,18 A L E,30043402,low,medium
ZTUS,18 A M E,30043403,low,medium
ZTUS,18 A N E,30043404,low,medium
ZTUS,18 A X B,30043406,low,medium
ZTUS,18 A X C,30043410,low,medium
ZTUS,18 A X E,30043411,low,medium
ZTUS,18 A X F,30043412,low,medium
ZTUS,18 B B E,30043414,low,medium
ZTUS,18 B C E,30043421,low,medium
ZTUS,18 B X B,30043422,low,medium
ZTUS,18 B X C,30043424,low,medium
ZTUS,18 B X E,30043425,low,medium
ZTUS,18 B X F,30043426,low,high
ZTUS,18 C B A,30043427,low,medium
ZTUS,18 C B B,30043428,low,medium
ZTUS,18 C B C,30043429,low,medium
ZTUS,18 C C A,30043605,low,medium
ZTUS,18 C C E,30043606,low,medium
ZTUS,18 C D C,30043607,low,medium
ZTUS,18 C X E,30043608,low,medium
ZTUS,18 D A A,30043610,low,medium
ZTUS,18 D A E,30043611,low,medium
ZTUS,18 X A A,30043613,low,medium
ZTUS,18 X A C,30043614,low,medium
ZTUS,18 X A E,30043615,low,medium
ZTUS,18 X B A,30043616,low,medium
ZTUS,18 X B C,30043617,low,high
ZTUS,18 X B E,30043618,low,medium
ZTUS,18 X B F,30043619,low,medium
ZTUS,18 X C C,30043620,low,medium
ZTUS,18 X C E,30043622,low,high
ZTUS,18 X D A,30043623,low,medium
ZTUS,18 X D C,30043625,low,medium
ZTUS,18 X X E,30043627,low,medium
ZTUS,18 X X F,30043629,low,medium
ZTUS,18 Y Y C,30043630,low,medium
ZTUS,18 Z Z A,30043631,low,high
ZTUS,18 Z Z B,30043700,medium,high
ZTUS,18 Z Z C,30043701,low,medium
ZTUS,18 Z Z E,30043703,low,medium
ZTUS,18 Z Z F,30043705,low,medium
ZTUS,19 Y Y C,30043720,medium,medium
ZTUS,20 A D C,30043730,low,medium
ZTUS,20 A D E,30043731,low,medium
ZTUS,20 A E C,30043732,low,medium
ZTUS,20 A E E,30043733,low,medium
ZTUS,20 A E F,30043734,low,medium
ZTUS,20 A X C,30043736,low,high
ZTUS,20 A X E,30043737,low,high
ZTUS,20 S W E,30043739,low,medium
ZTUS,20 X X E,30043740,low,high
ZTUS,21 C C J,30043750,low,medium
ZTUS,21 X A G,30043752,low,medium
ZTUS,21 X B G,30043753,low,medium
ZTUS,21 X X G,30043754,low,medium
ZTUS,21 X Y G,30043755,low,medium
ZTUS,21 X Z G,30043756,low,medium
ZTUS,22 D A B,30043760,low,medium
ZTUS,22 D A C,30045039,low,medium
ZTUS,22 D A E,30045040,low,medium
ZTUS,22 D Z C,30045043,low,medium
ZTUS,B E 16,30045095,low,medium
ZTUS,G A A A,30045303,low,medium
ZTUS,G A J E,30045643,low,medium
ZTUS,G B A A,30045841,low,low
ZTUS,G B A E,30045846,low,medium
ZTUS,16 B C E,30045848,low,medium
ZTUS,16 B E E,30046040,low,medium
ZTUS,16 B I F,30046121,low,medium
ZTUS,16 B J C,30046249,low,medium
ZTUS,16 B J E,30046341,medium,high
ZTUS,16 B M C,30046342,medium,high
ZTUS,16 B X C,30046447,low,medium
ZTUS,16 B X G,30046534,low,medium
ZTUS,16 C A E,30046708,low,medium
ZTUS,16 B C E,30046823,low,medium
ZTUS,16 B E E,30047023,low,medium
ZTUS,16 B I F,30047054,low,medium
ZTUS,16 B J C,30047082,low,medium
ZTUS,16 B J E,30047373,low,medium
ZTUS,16 B M C,30047761,low,medium
ZTUS,16 B X C,30048050,low,high
ZTUS,16 B X G,30048822,medium,medium
ZTUS,16 C A E,30048823,medium,medium
ZTUS,16 C F E,30048824,medium,medium
ZTUS,16 C F F,30048981,low,medium
ZTUS,16 C G E,30048988,low,medium
ZTUS,16 C G F,30049011,low,medium
ZTUS,17 A A A,30049012,low,medium
ZTUS,17 A B E,30049104,low,medium
ZTUS,17 A C E,30049495,low,medium
ZTUS,17 A D A,30050203,low,medium
ZTUS,17 A E E,30050215,low,medium
ZTUS,17 A H E,30050297,low,medium
ZTUS,17 A I E,30050348,medium,medium
ZTUS,17 A L A,30050349,medium,high
ZTUS,17 A L F,30051428,low,medium
ZTUS,17 A X E,30051429,low,medium
ZTUS,17 A X F,30051452,low,medium
ZTUS,17 B A E,30051709,low,medium
ZTUS,17 B B B,30051769,low,medium
ZTUS,17 B B E,30051802,medium,medium
ZTUS,17 B D E,30051803,medium,medium
ZTUS,17 C X C,30051804,medium,high
ZTUS,17 S Y G,30051805,medium,medium
ZTUS,17 Y Y C,30051806,medium,medium
ZTUS,18 A A E,30051807,medium,high
ZTUS,18 A C C,30051808,medium,medium
ZTUS,18 A C E,30051809,medium,high
ZTUS,18 A G C,30051810,medium,medium
ZTUS,18 A G E,30051906,low,medium
ZTUS,18 A I B,30051910,low,medium
ZTUS,18 A I C,30051912,low,medium
ZTUS,18 A I E,30051913,low,medium
ZTUS,18 A I F,30051914,low,medium
ZTUS,18 A J B,30051915,low,medium
ZTUS,18 A J C,30051916,low,medium
ZTUS,18 A J E,30051917,low,medium
ZTUS,18 A J F,30051918,low,medium
ZTUS,18 A K C,30051919,low,medium
ZTUS,18 A K E,30052004,low,medium
ZTUS,18 A K F,30052119,low,medium
ZTUS,18 A L E,30052130,low,medium
ZTUS,18 A M C,30052308,low,medium
ZTUS,18 A M E,30052309,low,medium
ZTUS,18 A P B,30052320,low,medium
ZTUS,18 A P C,30052321,low,medium
ZTUS,18 A P E,30052322,low,medium
ZTUS,18 A P F,30052323,low,high
ZTUS,18 A X C,30052382,low,medium
ZTUS,18 A X E,30052640,low,medium
ZTUS,18 A X F,30052641,low,low
ZTUS,18 A Y E,30052707,low,medium
ZTUS,18 B A E,30052708,low,medium
ZTUS,18 B A F,30052709,low,medium
ZTUS,18 B B C,30052725,low,medium
ZTUS,18 B B E,30052945,low,medium
ZTUS,18 B B F,30052949,low,medium
ZTUS,18 B C C,30052967,low,medium
ZTUS,18 B C E,30052969,low,medium
ZTUS,18 B C F,30052975,low,low
ZTUS,18 B D B,30053025,low,medium
ZTUS,18 B D E,30053026,low,medium
ZTUS,18 B D F,30053203,low,medium
ZTUS,18 B E C,30053204,medium,high
ZTUS,18 B E E,30053205,low,medium
ZTUS,18 B X C,30053208,low,high
ZTUS,18 B X E,30053221,medium,medium
ZTUS,18 B X F,30053222,low,high
ZTUS,18 B Y C,30053223,low,medium
ZTUS,18 C A A,30053224,low,medium
ZTUS,18 C A E,30053225,low,medium
ZTUS,18 D A C,30053226,low,medium
ZTUS,18 D A E,30053240,low,medium
ZTUS,18 D A F,30053283,low,medium
ZTUS,18 D B E,30053325,low,medium
ZTUS,18 D B F,30053350,low,high
ZTUS,18 D C C,30053455,low,medium
ZTUS,18 D C E,30053505,low,medium
ZTUS,18 D D E,30053521,low,medium
ZTUS,18 D D F,30053794,low,medium
ZTUS,18 D X C,30053883,low,medium
ZTUS,18 D X E,30054006,low,high
ZTUS,18 D X F,30054446,low,medium
ZTUS,18 X X C,30054808,low,medium
ZTUS,18 X X E,30054884,low,medium
ZTUS,18 X X F,30055091,low,medium
ZTUS,18 Y A C,30055211,low,medium
ZTUS,18 Y A E,30055335,low,high
ZTUS,18 Y A F,30055353,low,medium
ZTUS,18 Y Y C,30055743,medium,medium
ZTUS,18 Y Y E,30055792,low,medium
ZTUS,19 A C C,30055815,low,medium
ZTUS,19 A C F,30056147,low,high
ZTUS,19 A D B,30056315,low,medium
ZTUS,19 A D C,30056322,low,medium
ZTUS,19 A D E,30056324,low,medium
ZTUS,19 A D F,30056327,low,medium
ZTUS,19 A G B,30056343,low,medium
ZTUS,19 A G C,30056345,low,medium
ZTUS,19 A G E,30056346,low,medium
ZTUS,19 A G F,30056349,medium,medium
ZTUS,19 A K E,30056438,low,medium
ZTUS,19 A K F,30056439,low,high
ZTUS,19 A L E,30056460,medium,medium
ZTUS,19 A M E,30056461,low,medium
ZTUS,19 A N E,30056462,low,high
ZTUS,19 A X B,30056463,low,high
ZTUS,19 A X C,30056464,low,high
ZTUS,19 A X D,30056465,medium,medium
ZTUS,19 A X E,30056466,medium,high
ZTUS,19 A X F,30056467,low,medium
ZTUS,19 B B E,30057569,low,medium
ZTUS,19 B X C,30057572,medium,high
ZTUS,19 B X E,30057573,low,medium
ZTUS,19 B X F,30057574,low,medium
ZTUS,19 C B C,30057576,medium,high
ZTUS,19 C C A,30057577,low,high
ZTUS,19 C C E,30057603,medium,high
ZTUS,19 C D C,30057605,low,medium
ZTUS,19 C X E,30057606,low,high
ZTUS,19 D A A,30057607,low,medium
ZTUS,19 D A E,30057608,low,medium
ZTUS,19 X A A,30057609,low,medium
ZTUS,19 X A C,30057650,low,medium
ZTUS,19 X A E,30057652,low,medium
ZTUS,19 X B A,30057653,low,medium
ZTUS,19 X B C,30057654,low,medium
ZTUS,19 X B E,30057656,low,medium
ZTUS,19 X B F,30057657,low,medium
ZTUS,19 X C C,30057659,low,medium
ZTUS,19 X C E,30057660,low,medium
ZTUS,19 X D A,30057661,low,medium
ZTUS,19 X D C,30057709,low,medium
ZTUS,19 X X C,30057774,low,medium
ZTUS,19 X X E,30057811,medium,high
ZTUS,19 X X F,30057813,medium,high
ZTUS,19 X X G,30057814,medium,high
ZTUS,19 Y Y C,30057815,medium,high
ZTUS,19 Z Z A,30057816,medium,high
ZTUS,19 Z Z B,30057817,medium,high
ZTUS,19 Z Z C,30057818,low,medium
ZTUS,19 Z Z E,30057819,medium,high
ZTUS,20 B X C,30057820,medium,high
ZTUS,20 E A C,30057821,medium,medium
ZTUS,20 X X C,30057822,low,medium
ZTUS,20 Y Y C,30057823,medium,medium
ZTUS,21 A A C,30057830,low,medium
ZTUS,21 A D C,30057841,low,medium
ZTUS,21 A D E,30057843,low,high
ZTUS,21 A E C,30057844,low,medium
ZTUS,21 A E E,30057860,low,medium
ZTUS,21 A E F,30057861,low,medium
ZTUS,21 A X C,30057972,low,medium
ZTUS,21 A X E,30057973,low,medium
ZTUS,21 S W E,30057974,low,medium
ZTUS,21 X X E,30057975,low,medium
ZTUS,21 Z Z A,30057976,low,medium
ZTUS,21 Z Z C,30057983,low,medium
ZTUS,21 Z Z E,30057984,low,medium
ZTUS,21 Z Z H,30058037,low,medium
ZTUS,22 C C J,30058038,low,medium
ZTUS,22 X A G,30058057,medium,medium
ZTUS,22 X B G,30058059,low,medium
ZTUS,22 X X G,30058071,low,medium
ZTUS,22 X Y G,30058072,low,high
ZTUS,22 X Z G,30058073,low,medium
ZTUS,23 D A B,30058074,low,medium
ZTUS,23 D A C,30058078,low,medium
ZTUS,23 D Z B,30058079,low,medium
ZTUS,25 Z Z Z,30058081,low,medium
ZTUS,B E 17,30058084,low,medium
ZTUS,G A A A,30058086,low,high
ZTUS,G A A E,30058100,low,medium
ZTUS,G B A A,30058104,low,medium
ZTUS,G B A E,30058105,low,medium
ZTUS,G B D C,30058106,low,medium
ZTUS,S A A A,30058305,low,medium
ZTUS,S A E A,30058311,low,medium
ZTUS,S B A G,30058324,low,medium
ZTUS,S B B G,30058331,low,medium
ZTUS,S B C G,30058353,low,medium
ZTUS,S B D G,30058506,medium,high
ZTUS,S B F G,30058507,medium,high
ZTUS,S C A E,30058567,low,medium
ZTUS,16 B C E,30058825,low,medium
ZTUS,16 B I F,30058924,low,medium
ZTUS,16 B J C,30059128,low,medium
ZTUS,16 B J E,30059568,low,medium
ZTUS,16 C F E,30059582,medium,medium
ZTUS,16 C G E,30059583,low,medium
ZTUS,16 C G F,30059584,low,medium
ZTUS,17 A B E,30059806,low,high
ZTUS,17 A E E,30059897,medium,medium
ZTUS,17 A H E,30059898,medium,medium
ZTUS,17 A X E,30059922,low,medium
ZTUS,17 A X F,30060227,low,medium
ZTUS,17 B A E,30060309,low,medium
ZTUS,17 B D E,30060709,low,medium
ZTUS,17 S Y G,30060732,low,medium
ZTUS,17 Y Y C,30060889,low,medium
ZTUS,18 A C E,30060920,medium,high
ZTUS,18 A G E,30061146,low,medium
ZTUS,18 A I B,30061147,low,medium
ZTUS,18 A I C,30061148,low,high
ZTUS,18 A I E,30061149,low,high
ZTUS,18 A I F,30061162,low,medium
ZTUS,18 A J B,30061455,low,medium
ZTUS,18 A J C,30061583,low,medium
ZTUS,18 A J E,30061758,medium,medium
ZTUS,18 A J F,30061815,low,medium
ZTUS,18 A K C,30062769,low,high
ZTUS,18 A K E,30062772,low,low
ZTUS,18 A K F,30062798,low,medium
ZTUS,18 A L E,30062826,medium,high
ZTUS,18 A M C,30062827,medium,high
ZTUS,18 A M E,30062828,medium,medium
ZTUS,18 A P B,30062829,medium,high
ZTUS,18 A P C,30062840,medium,medium
ZTUS,18 A P E,30062841,medium,high
ZTUS,18 A P F,30062842,medium,high
ZTUS,18 A X C,30062843,medium,high
ZTUS,18 A X E,30062844,low,medium
ZTUS,18 A X F,30062845,low,medium
ZTUS,18 A Y E,30063078,low,medium
ZTUS,18 B A C,30063306,low,medium
ZTUS,18 B A E,30063307,low,medium
ZTUS,18 B A F,30063324,low,low
ZTUS,18 B B C,30063401,low,medium
ZTUS,18 B B E,30063802,low,medium
ZTUS,18 B B F,30063812,low,medium
ZTUS,18 B C C,30063853,low,medium
ZTUS,18 B C E,30063855,low,medium
ZTUS,18 B C F,30063856,low,medium
ZTUS,18 B D E,30063857,low,medium
ZTUS,18 B D F,30063858,low,medium
ZTUS,18 B E E,30063859,low,medium
ZTUS,18 B X C,30063860,low,medium
ZTUS,18 B X E,30063892,low,medium
ZTUS,18 B X F,30063917,low,medium
ZTUS,18 C A E,30064298,low,medium
ZTUS,18 C A Z,30064302,low,medium
ZTUS,18 D A C,30064389,low,medium
ZTUS,18 D A E,30064415,low,medium
ZTUS,18 D A F,30064416,low,medium
ZTUS,18 D B E,30064417,low,medium
ZTUS,18 D B F,30064839,low,medium
ZTUS,18 D C B,30064845,medium,low
ZTUS,18 D C E,30064849,low,medium
ZTUS,18 D D E,30064861,low,medium
ZTUS,18 D D F,30065148,low,medium
ZTUS,18 D X E,30065185,low,high
ZTUS,18 D X F,30065186,low,medium
ZTUS,18 X X C,30065187,low,medium
ZTUS,18 X X E,30065188,low,medium
ZTUS,18 X X F,30065189,low,high
ZTUS,18 Y A E,30065191,low,medium
ZTUS,18 Y A F,30065412,medium,medium
ZTUS,18 Y Y C,30065414,medium,high
ZTUS,19 A D B,30065415,low,medium
ZTUS,19 A D C,30065416,low,medium
ZTUS,19 A D E,30065417,low,high
ZTUS,19 A D F,30065419,medium,high
ZTUS,19 A G B,30065423,medium,high
ZTUS,19 A G C,30065617,low,high
ZTUS,19 A G E,30065618,low,medium
ZTUS,19 A G F,30065627,medium,medium
ZTUS,19 A K E,30065663,low,high
ZTUS,19 A K F,30065664,low,medium
ZTUS,19 A L E,30065673,low,medium
ZTUS,19 A M E,30065759,low,medium
ZTUS,19 A N E,30066645,low,medium
ZTUS,19 A X B,30066646,low,medium
ZTUS,19 A X C,30066661,low,medium
ZTUS,19 A X E,30066675,low,medium
ZTUS,19 A X F,30066744,low,medium
ZTUS,19 B B E,30066745,low,medium
ZTUS,19 B C E,30066746,low,medium
ZTUS,19 B X B,30066883,medium,medium
ZTUS,19 B X C,30067352,low,medium
ZTUS,19 B X E,30067534,low,medium
ZTUS,19 B X F,30067547,low,medium
ZTUS,19 C B A,30067548,low,medium
ZTUS,19 C B B,30067549,low,medium
ZTUS,19 C B C,30067550,low,medium
ZTUS,19 C C A,30067734,low,medium
ZTUS,19 C C E,30067965,low,medium
ZTUS,19 C D C,30068679,low,high
ZTUS,19 C X E,30068881,low,medium
ZTUS,19 D A A,30069221,low,medium
ZTUS,19 D A E,30069543,low,medium
ZTUS,19 X A A,30069615,low,medium
ZTUS,19 X A C,30069809,low,medium
ZTUS,19 X A E,30069816,low,medium
ZTUS,19 X B A,30069864,low,medium
ZTUS,19 X B C,30069866,low,medium
ZTUS,19 X B E,30069960,low,medium
ZTUS,19 X B F,30069972,low,medium
ZTUS,19 X C C,30070099,low,medium
ZTUS,19 X C E,30070210,low,medium
ZTUS,19 X D A,30070372,low,medium
ZTUS,19 X D C,30070373,low,medium
ZTUS,19 X X E,30071123,low,medium
ZTUS,19 X X F,30071411,low,low
ZTUS,19 Y Y C,30071756,low,medium
ZTUS,19 Z Z A,30071759,low,medium
ZTUS,19 Z Z B,30071764,low,medium
ZTUS,19 Z Z C,30071765,low,medium
ZTUS,19 Z Z E,30071766,low,medium
ZTUS,19 Z Z F,30071768,low,medium
ZTUS,20 Y Y C,30071840,low,medium
ZTUS,21 A D C,30071844,low,medium
ZTUS,21 A D E,30071903,low,medium
ZTUS,21 A E C,30071981,low,medium
ZTUS,21 A E E,30071984,low,medium
ZTUS,21 A E F,30071986,low,medium
ZTUS,21 A X C,30071988,low,medium
ZTUS,21 A X E,30072000,low,medium
ZTUS,21 S W E,30072028,low,medium
ZTUS,21 X X E,30072030,low,medium
ZTUS,22 C C J,30072211,medium,high
ZTUS,22 X A G,30072320,low,medium
ZTUS,22 X B G,30072466,low,medium
ZTUS,22 X X G,30073010,low,medium
ZTUS,22 X Y G,30073011,low,medium
ZTUS,22 X Z G,30073012,low,medium
ZTUS,23 D A B,30073056,low,medium
ZTUS,23 D A C,30073680,low,medium
ZTUS,23 D A E,30073932,low,medium
ZTUS,23 D Z C,30074668,low,medium
ZTUS,B E 17,30074670,low,medium
ZTUS,G A A A,30075864,low,medium
ZTUS,G A J E,30075865,low,medium
ZTUS,G B A A,30075869,low,medium
ZTUS,G B A E,30076377,low,medium
ZTUS,17 B C E,30076860,low,medium
ZTUS,17 B E E,30076873,medium,medium
ZTUS,17 B I F,30077312,low,high
ZTUS,17 B J C,30077313,low,medium
ZTUS,17 B J E,30077679,low,medium
ZTUS,17 B M C,30077738,low,medium
ZTUS,17 B X C,30077875,low,medium
ZTUS,17 B X G,30078061,low,medium
ZTUS,17 C A E,30078450,low,medium
ZTUS,17 B C E,30079424,low,medium
ZTUS,17 B E E,30079777,low,medium
ZTUS,17 B I F,30080151,low,medium
ZTUS,17 B J C,30080429,low,high
ZTUS,17 B J E,30080440,low,medium
ZTUS,17 B M C,30080444,low,medium
ZTUS,17 B X C,30081238,low,high
ZTUS,17 B X G,30081239,low,medium
ZTUS,17 C A E,30081546,low,medium
ZTUS,17 C F E,30081565,low,medium
ZTUS,17 C F F,30081566,low,medium
ZTUS,17 C G E,30083400,medium,high
ZTUS,17 C G F,30083401,medium,high
ZTUS,18 A A A,30083403,low,medium
ZTUS,18 A B E,30083591,low,medium
ZTUS,18 A C E,30084529,low,medium
ZTUS,18 A D A,30084681,low,medium
ZTUS,18 A E E,30085020,low,high
ZTUS,18 A H E,30085022,low,high
ZTUS,18 A I E,30085023,low,medium
ZTUS,18 A L A,30085025,low,medium
ZTUS,18 A L F,30085026,low,medium
ZTUS,18 A X E,30085050,medium,high
ZTUS,18 A X F,30085336,medium,high
ZTUS,18 B A E,30085755,low,medium
ZTUS,18 B B B,30085756,low,medium
ZTUS,18 B B E,30085757,low,medium
ZTUS,18 B D E,30085770,low,medium
ZTUS,18 C X C,30086451,low,medium
ZTUS,18 S Y G,30086452,low,medium
ZTUS,18 Y Y C,30086455,low,high
ZTUS,19 A A E,30086456,low,medium
ZTUS,19 A C C,30086457,low,medium
ZTUS,19 A C E,30086458,low,medium
ZTUS,19 A G C,30086459,low,high
ZTUS,19 A G E,30086460,low,high
ZTUS,19 A I B,30086485,low,medium
ZTUS,19 A I C,30086487,low,medium
ZTUS,19 A I E,30086493,low,high
ZTUS,19 A I F,30086502,low,medium
ZTUS,19 A J B,30086504,low,medium
ZTUS,19 A J C,30086506,low,medium
ZTUS,19 A J E,30086507,low,medium
ZTUS,19 A J F,30086864,medium,high
ZTUS,19 A K C,30087600,low,medium
ZTUS,19 A K E,30087615,low,medium
ZTUS,19 A K F,30087702,low,medium
ZTUS,19 A L E,30087703,low,medium
ZTUS,19 A M C,30087819,low,high
ZTUS,19 A M E,30087873,low,medium
ZTUS,19 A P B,30087875,low,medium
ZTUS,19 A P C,30087876,low,medium
ZTUS,19 A P E,30087877,low,medium
ZTUS,19 A P F,30087880,low,medium
ZTUS,19 A X C,30088176,low,medium
ZTUS,19 A X E,30088177,low,medium
ZTUS,19 A X F,30088180,low,medium
ZTUS,19 A Y E,30088181,low,medium
ZTUS,19 B A E,30088926,low,medium
ZTUS,19 B A F,30088927,low,high
ZTUS,19 B B C,30088929,low,medium
ZTUS,19 B B E,30088930,low,medium
ZTUS,19 B B F,30088932,low,medium
ZTUS,19 B C C,30089203,low,medium
ZTUS,19 B C E,30089207,low,medium
ZTUS,19 B C F,30089229,low,medium
ZTUS,19 B D B,30089236,low,medium
ZTUS,19 B D E,30089453,low,medium
ZTUS,19 B D F,30089454,low,medium
ZTUS,19 B E C,30089455,low,medium
ZTUS,19 B E E,30089456,low,medium
ZTUS,19 B X C,30089457,low,medium
ZTUS,19 B X E,30089580,low,medium
ZTUS,19 B X F,30089942,low,medium
ZTUS,19 B Y C,30089950,low,medium
ZTUS,19 C A A,30089962,low,medium
ZTUS,19 C A E,30090278,low,medium
ZTUS,19 D A C,30090290,low,medium
ZTUS,19 D A E,30090510,low,medium
ZTUS,19 D A F,30090573,low,medium
ZTUS,19 D B E,30090725,low,high
ZTUS,19 D B F,30090726,low,high
ZTUS,19 D C C,30090727,low,high
ZTUS,19 D C E,30090728,low,medium
ZTUS,19 D D E,30090729,low,medium
ZTUS,19 D D F,30090860,low,medium
ZTUS,19 D X C,30090861,low,medium
ZTUS,19 D X E,30090865,low,medium
ZTUS,19 D X F,30091185,low,high
ZTUS,19 X X C,30091409,low,medium
ZTUS,19 X X E,30091897,low,medium
ZTUS,19 X X F,30091898,low,medium
ZTUS,19 Y A C,30091899,low,medium
ZTUS,19 Y A E,30092050,low,medium
ZTUS,19 Y A F,30092053,low,medium
ZTUS,19 Y Y C,30092063,low,medium
ZTUS,19 Y Y E,30092064,low,medium
ZTUS,20 A C C,30092065,low,medium
ZTUS,20 A C F,30092083,low,medium
ZTUS,20 A D B,30092094,low,medium
ZTUS,20 A D C,30092095,low,medium
ZTUS,20 A D E,30092121,low,medium
ZTUS,20 A D F,30092137,low,medium
ZTUS,20 A G B,30092146,low,medium
ZTUS,20 A G C,30092310,low,medium
ZTUS,20 A G E,30092343,low,medium
ZTUS,20 A G F,30092346,low,medium
ZTUS,20 A K E,30092347,low,medium
ZTUS,20 A K F,30092495,low,medium
ZTUS,20 A L E,30092506,low,medium
ZTUS,20 A M E,30092628,low,medium
ZTUS,20 A N E,30092672,low,medium
ZTUS,20 A X B,30092687,low,medium
ZTUS,20 A X C,30092733,low,medium
ZTUS,20 A X D,30092765,low,medium
ZTUS,20 A X E,30093051,low,medium
ZTUS,20 A X F,30093082,low,medium
ZTUS,20 B B E,30093084,low,medium
ZTUS,20 B X C,30093111,low,medium
ZTUS,20 B X E,30093113,low,medium
ZTUS,20 B X F,30093201,low,medium
ZTUS,20 C B C,30093218,low,medium
ZTUS,20 C C A,30093221,low,medium
ZTUS,20 C C E,30093244,low,medium
ZTUS,20 C D C,30093327,low,medium
ZTUS,20 C X E,30093344,low,high
ZTUS,20 D A A,30093351,low,medium
ZTUS,20 D A E,30093360,low,high
ZTUS,20 X A A,30093362,low,high
ZTUS,20 X A C,30093378,low,medium
ZTUS,20 X A E,30093379,low,medium
ZTUS,20 X B A,30093395,low,medium
ZTUS,20 X B C,30093397,low,medium
ZTUS,20 X B E,30093407,low,medium
ZTUS,20 X B F,30093451,low,medium
ZTUS,20 X C C,30093506,low,medium
ZTUS,20 X C E,30093508,low,medium
ZTUS,20 X D A,30093525,low,high
ZTUS,20 X D C,30093778,low,medium
ZTUS,20 X X C,30093840,low,medium
ZTUS,20 X X E,30093951,low,medium
ZTUS,20 X X F,30094062,low,medium
ZTUS,20 X X G,30094076,low,high
ZTUS,20 Y Y C,30094103,low,medium
ZTUS,20 Z Z A,30094130,low,medium
ZTUS,20 Z Z B,30094131,low,medium
ZTUS,20 Z Z C,30094381,low,medium
ZTUS,20 Z Z E,30094591,low,medium
ZTUS,21 B X C,30094738,low,medium
ZTUS,21 E A C,30094749,low,medium
ZTUS,21 X X C,30094754,low,medium
ZTUS,21 Y Y C,30094766,low,medium
ZTUS,22 A A C,30094772,low,medium
ZTUS,22 A D C,30094783,low,medium
ZTUS,22 A D E,30094825,low,high
ZTUS,22 A E C,30095008,low,medium
ZTUS,22 A E E,30095193,low,medium
ZTUS,22 A E F,30095429,low,medium
ZTUS,22 A X C,30095430,low,medium
ZTUS,22 A X E,30095646,low,high
ZTUS,22 S W E,30095647,low,medium
ZTUS,22 X X E,30095648,low,medium
ZTUS,22 Z Z A,30095649,low,medium
ZTUS,22 Z Z C,30095650,low,medium
ZTUS,22 Z Z E,30095803,low,medium
ZTUS,22 Z Z H,30095861,low,medium
ZTUS,23 C C J,30095874,low,medium
ZTUS,23 X A G,30096103,low,medium
ZTUS,23 X B G,30096264,low,medium
ZTUS,23 X X G,30096348,low,high
ZTUS,23 X Y G,30096350,low,medium
ZTUS,23 X Z G,30096351,low,medium
ZTUS,24 D A B,30096352,low,medium
ZTUS,24 D A C,30096353,low,medium
ZTUS,24 D Z B,30096354,low,medium
ZTUS,26 Z Z Z,30096355,low,medium
ZTUS,B E 18,30096356,low,medium
ZTUS,G A A A,30096357,low,high
ZTUS,G A A E,30096364,low,medium
ZTUS,G B A A,30096365,low,medium
ZTUS,G B A E,30096366,low,medium
ZTUS,G B D C,30096367,low,high
ZTUS,S A A A,30096390,low,medium
ZTUS,S A E A,30096391,low,medium
ZTUS,S B A G,30096393,low,medium
ZTUS,S B B G,30096395,low,medium
ZTUS,S B C G,30096396,low,medium
ZTUS,S B D G,30096398,low,medium
ZTUS,S B F G,30096699,low,medium
ZTUS,S C A E,30096700,low,medium
ZTUS,17 B C E,30096928,low,medium
ZTUS,17 B I F,30097360,low,medium
ZTUS,17 B J C,30097362,low,high
ZTUS,17 B J E,30097364,low,medium
ZTUS,17 C F E,30097365,low,high
ZTUS,17 C G E,30097366,low,medium
ZTUS,17 C G F,30097367,low,high
ZTUS,18 A B E,30097369,low,high
ZTUS,18 A E E,30097370,medium,high
ZTUS,18 A H E,30097371,medium,high
ZTUS,18 A X E,30097372,low,medium
ZTUS,18 A X F,30097373,low,medium
ZTUS,18 B A E,30097389,low,medium
ZTUS,18 B D E,30097456,low,medium
ZTUS,18 S Y G,30097466,low,medium
ZTUS,18 Y Y C,30097467,low,medium
ZTUS,19 A C E,30097468,low,medium
ZTUS,19 A G E,30097469,low,medium
